day: 0, month: 1, year: 2, hour: 3, minute: 4, weekday: 5, thikaroad?: 6, sentiment: 7, rain: 8, demos: 9, accident: 10, text: 11
3,5,2016,17,12,1,0,1,0,0,0,RT @K_EMZ: @MurigiCharity as in right now?? yaani kila siku jioni ni drama? going home is like the Amazing Race!
3,5,2016,17,12,1,1,1,0,0,0,RT @njorogemuigai: Thika road jam inbound near  Muthaiga from Utalii https://t.co/HgO0EXIaUl
3,5,2016,17,12,1,0,1,0,0,0,RT @ediotka: blockage at muranga road being cleared https://t.co/K2FhRjuU4i
3,5,2016,17,12,1,0,1,0,0,0,"RT @EuniceMoses9: nrb drivers what clicks in your mind wen u hear the sound of an ambulance behind you... ,,,"
3,5,2016,17,12,1,0,1,0,0,0,RT @njorogemuigai: service lane from Utalii inbound clear
3,5,2016,17,12,1,0,1,0,0,0,RT @crimewatch008: #indoarea enterprise road is now standstill on both sides
3,5,2016,17,12,1,0,1,0,0,0,RT @Lawrencee75: just a matter of time https://t.co/kCykFAqhtM
3,5,2016,17,12,1,0,1,0,0,0,RT @TheBrooder: Whats happening today? Muthiaga Rd traffic towards Gigiri starts at Oilibya Plaza &amp; not moving.
3,5,2016,17,12,1,0,0,0,0,0,RT @Nyach_KE: Trouble at Kahawa West road near Kahawa Railway on your way to Bypass caused by Boda Boda operators. https://t.co/zVxWJJ1XfP
3,5,2016,17,11,1,0,1,0,0,0,RT @JaphethKirau: @gladdly mayehem..no matatus in town prices have been hicked..long waiting cues
3,5,2016,17,11,1,0,1,0,0,0,RT @EuniceMoses9: cont...common sense should tell you to pave way not accelerating to compete withe ambulance..and can this stick
3,5,2016,17,11,1,0,0,0,0,0,"RT @teddwesh: how is pangani overpass, past juja road junction to eastleigh?"
3,5,2016,17,11,1,0,1,0,0,1,"RT @kwombokiptoo: muthaiga jam is hell, I think there is an accident at pangani flyover"
3,5,2016,17,11,1,0,1,0,0,0,RT@roadsvolunteer:Few have sustained injuries after a stampede #HurumaTragedy.we have taken one to hospital .twitter.com/3p47BrhDtZ
3,5,2016,17,10,1,1,1,0,0,0,"RT @kwanjohi:Major roads blocked by striking matatus. Affected: Thika Rd, Muranga rd, Juja Rd, Limuru rd and roads heading in and out of CBD"
3,5,2016,17,10,1,0,0,0,0,0,RT @trevorcow: . What's happening limuru Rd?  Heavy traffic in and outbound
3,5,2016,17,10,1,0,1,0,0,0,"RT @EKmwanzo: Eastleigh section 3. Is rotten with sewer,garbage and now matatus.. @ahmedkadar1 @KoinangeJeffpic.twitter.com/NY3agh963s"
3,5,2016,17,10,1,0,1,0,0,0,RT @Tensa4: Waiyaki Way towards Westlands is packed and slooow https://t.co/H1V5bVPrDm
3,5,2016,17,10,1,0,1,0,0,0,RT @fombuya: @KenyanTraffic waiyaki way heading to town moving at a snail https://t.co/xe2UtzjcTO
3,5,2016,17,10,1,0,0,0,0,0,RT @GEORGENDUNDA: @njorogemuigai #the worst Juja rd section @Mlango https://t.co/2ERTXMtNJx
3,5,2016,17,9,1,0,1,0,0,0,RT @jnyasimi:What's happening in Langata road to town been here for two hours ??
3,5,2016,17,9,1,0,1,0,0,0,RT @Babanailah: Lusaka rd https://t.co/zhPn5Y2Wgx
3,5,2016,17,9,1,1,1,0,0,0,RT @njorogemuigai: gridlock at NYS service lane on Thika road as drivers try to access the Utalii service lane
3,5,2016,17,9,1,0,1,0,0,0,RT @ViOluoch: what's happening on jogoo rd?
3,5,2016,17,9,1,1,1,0,0,0,RT @njorogemuigai:  Situation on Thika road inbound at Utalii service lane https://t.co/DgsuFkb6Dj
3,5,2016,17,9,1,0,0,0,0,0,RT @SunraysRentaCar: @thejam984 mad traffic atop this acacia tree at Nyayo Stadium @MagicalKenya #TembeaKenya https://t.co/QalwnaSOTv
3,5,2016,17,9,1,0,1,0,0,0,RT @gathecah: everyone is now packed at Forest Road in case one wants to come and see all vehicle models
3,5,2016,17,9,1,0,1,0,0,0,RT @akannkey: How is Mombasa road inbound uko mbele? I'm stuck at Gm
3,5,2016,17,8,1,0,1,0,0,0,RT@Gernerlove:current situation at pangani flyover.2 lorries full of sand allegedly ofloaded the sand here.Inprotest https://t.co/TfdAucQ4uO
3,5,2016,17,8,1,0,1,0,0,0,RT @Gernerlove: https://t.co/vbKNiZaNlY
3,5,2016,17,8,1,0,0,0,0,0,RT @Ladhatamu: The jam that is in this city is ridiculous. This is Langata road from KWS into town. No movement https://t.co/FkZ1FF0I94
3,5,2016,17,8,1,0,0,0,0,0,RT @WholeXum: @akannkey  worse than wea you are
3,5,2016,17,7,1,0,1,0,0,0,RT @Babanailah: nyayo st https://t.co/nqE2CcJiuf
3,5,2016,17,7,1,0,1,0,0,0,RT @Babanailah: Eastleigh 1st Ave https://t.co/1TQmQV4BCc
3,5,2016,17,7,1,0,1,0,0,0,RT @Babanailah: langata rd https://t.co/46YWc89LmP
3,5,2016,17,7,1,0,1,0,0,0,RT @Babanailah: jogoo rd https://t.co/Uht91DEwf8
3,5,2016,17,7,1,1,1,0,0,0,"RT @HshsJameskingah: any updates on Lunga Lunga Rd, Likoni Rd, Jogoo Rd, Eastleigh, Kariokor, Pangani, Thika Rd to Muthaiga &amp; Kiambu Rd."
3,5,2016,17,7,1,0,1,0,0,0,"RT @blakchald: @KenyanTraffic  If coming frm inda/Msa rd to Waiyaki way or L.kabete, use the bypass and save yourself the agony"
3,5,2016,17,7,1,0,1,0,0,0,RT @Ahmedsiyat: Mbagathi From City Mortuary towards Tmall is moving Slowly... The opposite way is free.
3,5,2016,17,7,1,1,1,0,0,0,"RT @njorogemuigai: Thika road main highway clear at Muthaiga, jam seems to have opened up,  now the service lane is packed"
3,5,2016,17,7,1,0,1,0,0,0,RT @chrisHdee:slow  roysambu underpass both inbound and outbound after @PoliceKE  handled a bodaboda riders protest and calm is now restored
3,5,2016,17,6,1,0,1,0,0,0,RT @nyabutibrian: How is mombasa road #CelebrityAccess
3,5,2016,17,6,1,0,1,0,0,0,RT @otis_zack: @akannkey langata road  heading to town  not movining all the way from  langata cemetery
3,5,2016,17,6,1,0,1,0,0,0,RT @SunraysRentaCar: @thejam984 they be flapping their wings but take off time not scheduled yes @MagicalKenya #MarabouStock
3,5,2016,17,6,1,0,1,0,0,0,RT @chrisHdee:  otherwise am now home .let's all be  safe on the road
3,5,2016,17,6,1,0,1,0,0,0,RT @shan_sutcliffe: I hope waiyaki way is ok #celebrityaccess
3,5,2016,17,6,1,0,1,0,0,0,RT @GhekoLishous: @twittinibra @JBoinnet @joewanyingi yes. They do. And the Breakdown vans.... #PoliceState  #CorruptionIsTheReasonWhy
3,5,2016,17,6,1,0,1,0,0,0,RT @GowiOdera:  Langata rd from the the Southlands junction inbound. Its a parking lot https://t.co/1AMYMJ9plu
3,5,2016,17,6,1,0,1,0,0,0,RT @saitonne: @akannkey traffic all the way. Bumper to bumper
3,5,2016,17,6,1,0,1,0,0,0,RT @IMBILIBENARD: @maggiethemezzo Dunga Road
3,5,2016,16,46,1,1,1,0,0,0,RT @wgkantai: Thika Road is also blocked.  https://t.co/2oVLE6OWVN
3,5,2016,16,45,1,0,0,0,0,0,"RT @davidwachira209: @mykenjagi ,these nduthi's a**shits,always behaving like illiterate scoundrels,proper mechanism needed to tame them."
3,5,2016,16,41,1,0,1,0,0,0,RT @Kelly_kCeeJay: @myroadtraffic in https://t.co/vg2Udoyxtz
3,5,2016,16,41,1,1,1,0,1,1,"RT @karimijustus: @safedrivingke #ThikaRoad traffic headed to town cause of Juja Road demos towards Thika, Accident at Roysambu"
3,5,2016,16,36,1,0,1,0,0,0,RT @itsbra_yo: Langata rd. Traffic. Not moving at all starting at HQ towards town https://t.co/SUnYVz34hM
3,5,2016,16,36,1,0,1,0,0,0,"RT @Deejay_Rudeboy: finally its moving, boda boda protesters have been dealt with by @kenyapolice  https://t.co/aKfwlxXy28"
3,5,2016,16,36,1,0,1,0,0,0,RT @wylin26: Is the bypass from lang'ata to msa road passable?
3,5,2016,16,36,1,0,1,0,0,0,RT @juniormarto:  @NPSOfficial_KE an adm police officer drove away with keys of a matatu in the middle of the road on ladhies road
3,5,2016,16,36,1,1,1,0,0,0,RT @MosesGakubu: Thika Road now moving from Roysambu towards town.
3,5,2016,16,36,1,1,1,0,0,0,RT @MykeNjagi: police on scene on Thika Rd at Roysambu to disperse the rogue nduthi riders causing the Snarl Up. Traffic now crawling.
3,5,2016,16,35,1,0,1,0,0,0,RT @chrisHdee:  forest rd outbound https://t.co/7XeGipSOXD
3,5,2016,16,35,1,1,1,0,0,0,RT @myk_LVB: Tear gas at roysambu. Police on scene. Thika road finally opened.
3,5,2016,16,34,1,0,0,0,0,0,RT @CEOkech: Slight build up from sameer..City bound https://t.co/CiRtoULRc3
3,5,2016,16,34,1,1,1,0,0,0,RT @jonmugwe: Thika rd near TRM right now https://t.co/NQJA4JZXkz
3,5,2016,16,34,1,0,1,0,0,0,RT @wex_makanya: police dismissing boda boda to unblock the road @roysambupic.twitter.com/hbKyJKzaHw
3,5,2016,16,34,1,0,1,0,0,0,RT @mama_arian: jam on Ngong Road towards at a standstill from Adam's Arcade all the way to the dual carriage leading to Karen.
3,5,2016,16,34,1,0,1,0,0,0,RT @Paperboyrocks: i can actually see Westlands with my eyes.. But traffic will not allow me to reach you my beloved Estate.
3,5,2016,16,34,1,1,0,0,0,0,RT @staceykagz: It's rush hour. People need to get home. Thika road is a mess
3,5,2016,16,33,1,1,1,0,0,0,RT @Dmx_snr: Thika road is a parking lot  what's happening? https://t.co/Fqs6zY2CTF
3,5,2016,16,33,1,0,1,0,0,0,RT @Dee_konyeh:  guys is it true that juja road haipitiki mat zimegoma
3,5,2016,16,33,1,1,1,0,1,1,"RT @karimijustus: @myroadtraffic #Thika Road traffic headed to town cause of Juja Road demos towards Thika, Accident at Roysambu"
3,5,2016,16,32,1,0,0,0,0,0,RT @MashRealtor: The government needs to be serious we can't have almost all our roads blocked for whichever reasons
3,5,2016,16,32,1,0,1,0,0,0,RT @PKANgeno: @KenyanTraffic Something to read while stuck in a traffic jam...Can we banish the phantom traffic jam? via @BBC_Autos
3,5,2016,16,32,1,1,1,0,0,0,RT @Paperboyrocks: so Thika road traffic is now because of the president. 3 hours in traffic and still counting.
3,5,2016,16,31,1,1,1,0,0,0,RT @CypheredClaire: Thika Road state opp TRM. We are stuck in traffic. https://t.co/ZAx3KoKQ5c
3,5,2016,16,31,1,0,1,0,0,0,"RT @jaykashed: @PwaniTraffic  From town to ferry all clear ,took 15mins to cross ."
3,5,2016,16,30,1,0,1,0,1,0,RT @munjeshi:  @jmwakera  We hv given up this country to thugs.of course wit the freedom to demonstrate guaranteed in the constitution.
3,5,2016,16,30,1,0,1,0,0,0,RT @Smokinkaj: I should mention I left road A at 2:30pm
3,5,2016,16,30,1,0,1,0,0,0,RT @Mukanga: @wagitossh Matatu strikes.
3,5,2016,16,30,1,1,1,0,0,0,RT @IrongiMusic: Thika Rd is just flippin hell whaat!
3,5,2016,16,30,1,1,0,0,0,0,RT @DjStretchKenya: bad traffic from trm backwards on thika road. People have blocked the entrance to kasarani! https://t.co/5rotCAdSag
3,5,2016,16,29,1,0,1,0,0,0,RT @kangalapatrick: When you think you are safe and you meet traffic at Roysambu!!
3,5,2016,16,28,1,0,0,0,0,0,RT @mosesngugi7: @chrisHdee heading to the tao is crazy Niko Muthaiga roundabout n it's police are there
3,5,2016,16,27,1,1,1,0,0,0,"RT @Deejay_Rudeboy: Thika is a huge mess, avoid it all costs .... Roysa and Safari Park https://t.co/PFxk6mT0Eh"
3,5,2016,16,27,1,0,1,0,0,0,RT @wex_makanya: road blocked at roysambu https://t.co/a2rFzncs3Z
3,5,2016,16,26,1,0,1,0,0,0,RT @chrisHdee: @myroadtraffic  @PoliceKE have sorted limuru forest rd bypass. Now still locked on Forest rd near premier academy
3,5,2016,16,26,1,0,1,0,0,0,RT @kjkiboi:  @KideroEvans @KenyaPolice @nairobitraffic  how to get to donholm from stima plaza
3,5,2016,16,26,1,1,1,0,0,0,RT @Dee_kui: Traffic on thika rd from roysambu to town.. cars not moving.. what's happening???
3,5,2016,16,26,1,1,1,0,0,0,RT @Nyach_KE: Thika road heading to town after Utali hotel is a disaster! https://t.co/J1UYEUZ9bH
3,5,2016,16,26,1,0,0,0,0,0,"RT @onlouis: traffic on Ngong road backed up from Adams to Nakumatt Junction,  probably beyond. It's terrible"
3,5,2016,16,26,1,0,0,0,0,0,"RT @kim_kikwai: im into a terrible mess, Roysambu into town is sparking lot, whats happening?"
3,5,2016,16,26,1,0,1,0,0,0,"RT @MombasaCGW: Teargas #HurumaTragedy scene , Politics with tragedy and deaths! @KenyanTrafficpic.twitter.com/FX7mtwy67e"
3,5,2016,16,25,1,1,1,0,0,0,RT @chrisHdee: @mosesngugi7 am heading to Thika am at premier academy. Forest rd muranga road inbound is number try limuru rd from muthaiga
3,5,2016,16,25,1,0,0,0,0,0,RT @centie: waiyaki way is a mess
3,5,2016,16,25,1,1,1,0,0,0,RT @MashRealtor: Why is Thika road blocked at Roysambu?
3,5,2016,16,25,1,0,1,0,0,0,RT @chrisHdee: @KenyanTraffic limuru out bound is still packed at from forest rd overpass
3,5,2016,16,25,1,1,1,0,0,0,RT @lennychege: Thika Road at Roysambu a no go zone area boda boda riders have blocked both sides of the highway inbound and out
3,5,2016,16,22,1,0,0,0,0,0,RT @chrisHdee: @myroadtraffic @PoliceKE  inbound no movement all closed
3,5,2016,16,21,1,0,1,0,0,0,RT @chrisHdee: @myroadtraffic  @PoliceKE have sorted limuru forest rd bypass. Now still locked on Forest rd near premier academy
3,5,2016,16,13,1,1,0,0,0,0,"RT @kimutaisam: as if the ngara jam is not enough now Roysambu is not accessible, hell on Thika road."
3,5,2016,16,13,1,1,1,0,1,1,"RT @TheBrooder: Thika Rd. outbound a nightmare today. Accident at KCA, boda boda demo at TRM &amp; another accident at Juja."
3,5,2016,16,13,1,0,1,0,0,0,RT @thuogodfrey: @JBoinnet @joewanyingi Just inconveniencing fellow Kenyans and not the govt they want to get attention of.
3,5,2016,16,13,1,0,1,0,0,0,RT @Sir_3dwards: @cenatabu go to Wilson aerodrome n book a flight via #FLY540 to buruburu that way it will be easier n safer for you
3,5,2016,16,13,1,0,1,0,0,0,RT @MykeNjagi:  safari park hotel towards githurai gridlock!!
3,5,2016,16,13,1,0,1,0,0,0,RT @MacAketch: @CenaTabu Pole sana tumia route 11 Leo mdogo mdogo jogoo road hadi buru
3,5,2016,16,13,1,0,1,0,0,0,RT @Smokinkaj: @KenyanTraffic even mbagathi is backed uptown gong Rd!!! Left Road A trying to get to Westlands... Don't get on uhuru highway
3,5,2016,16,13,1,0,1,0,0,0,"RT@javerics1:advice to parents,kindly allow your kids to get back home and take a route to school kesho early.Jam ni bada than sirkal saidia"
3,5,2016,16,12,1,0,1,0,0,0,RT @rachelmukami: riots on forest road
3,5,2016,16,12,1,0,1,0,0,0,RT @munjeshi: @SpeedlineKE  Agreed....if the national security apparatus hv not come to this realisation...they r sleeping on the job.
3,5,2016,16,12,1,0,1,0,0,0,RT @BoniAgola: Jua kali plus no movement on University way. Najipigia story kwa gari
3,5,2016,16,12,1,1,0,0,0,0,RT @evanstallam: What's happening past safari park on thika road!???
3,5,2016,16,12,1,0,1,0,0,0,RT @yusuf_owl: Ni kubaya leo https://t.co/ljgycwVBm0
3,5,2016,16,11,1,0,1,0,0,0,RT @WehliyeMohamed:@Rnagila Ah Robert. That is business class re miraa transport. The Kangeta as you can see is secure  @NPSOfficial_KE
3,5,2016,16,11,1,0,1,0,0,0,RT @CollinsBriche: Planning to leave the office then I see this #LimuruRoad from Ngara. Stand still https://t.co/NenNuwZuii
3,5,2016,16,11,1,0,1,0,0,0,RT @dj_physicx: uhuru highway towards university is stand still
3,5,2016,16,11,1,0,1,0,0,0,RT @IamDavidBabu: No access towards githurai from safari park in the middle of the highway
3,5,2016,16,11,1,0,1,0,0,0,RT @GraceMb21381290: @chrisHdee  Niaje? It seems like the clouds have descended. Watch out am  ni giza jua limestrike!!!
3,5,2016,16,11,1,0,1,0,0,0,RT @Samuel_wakamau: @H_Ojay254 even with all this traffic? How did he get there?
3,5,2016,16,11,1,0,0,0,0,0,RT @VincentMilewa: @Eswab thanks was wondering what's wrong ?
3,5,2016,16,10,1,0,1,0,0,0,@Rustycase @BD_Africa They say road worthiness but look at the matatus that we have... and they do inspection annually.
3,5,2016,16,8,1,1,1,0,0,0,RT @KennStiffler:  Thika Road is 1km/h maximum speed..Don't dare to go there
3,5,2016,16,8,1,0,1,0,0,0,RT @jmwakera: Bodaboda protestors at TRM service lane @Kasanews use highway
3,5,2016,16,8,1,0,1,0,0,0,RT @chrisHdee: limuru rd at kengen https://t.co/dJwVUY5WzR
3,5,2016,16,8,1,0,1,0,0,0,RT @nickyewa: Jogoo Rd not moving. https://t.co/BBS3YxWI3F
3,5,2016,16,8,1,0,1,0,0,0,RT @SpeedlineKE: The earlier security agencies realise that Matatu Saccos are a serious threat to NS the better #LicensedGangs
3,5,2016,16,8,1,0,0,0,0,0,"RT @erickogi: @h_ojay254 as usual you know how raila and his brigades are,they r violent and they could hv caused chaos,we cnt allow him"
3,5,2016,16,8,1,0,1,0,0,0,@Rustycase @BD_Africa To the last coin :)
3,5,2016,16,8,1,1,1,0,0,0,"RT @ElijahKanyi: Major Roads affected, Thika Rd, Muranga rd, Juja Rd, Limuru rd and roads heading in and out of CBD. https://t.co/4HEpzT3UfQ"
3,5,2016,16,7,1,1,1,0,0,0,"RT @muturi21: Traffic on the main lane, thika road from Survey towards the speed bumps at Drive-In"
3,5,2016,16,7,1,0,1,0,0,0,RT @Overfinchooko: Traffic hellish on the Limuru road overpass to pangani at UON school of law. https://t.co/4VorwaTaWc
3,5,2016,16,7,1,0,1,0,0,0,RT @Rustycase: @myroadtraffic @BD_Africa : Clearly the government wants every cent the citizens earn...
3,5,2016,16,7,1,0,1,0,0,0,RT @CenaTabu: Mtu tu anishow nikitaka kufika buru kutoka tao nipitie njia gani. Ju zile natumianga leo najua ni noma
3,5,2016,16,7,1,0,0,0,0,0,RT @brendamaina:. Cops have closed Forest Rd. Which Mkubwa  is going where?
3,5,2016,16,7,1,0,0,0,0,0,RT @Eswab: Nyayo stadium is locked drivers outside their cars seated on Kideros grass hence Langata road bad too.
3,5,2016,16,3,1,0,1,0,0,0,RT @bdih: No Movement in Eastleigh &gt;General Waruingi to town blocked    @myroadtraffic @asmali77 @Ahmedkadar1pic.twitter.com/XTMwbDrGIx
3,5,2016,16,3,1,1,1,0,0,0,"RT @Kelly_kCeeJay: Smh' Waaah #ChitoAndKevin RT @IamKochy: Thika road is at standstill, all the way from https://t.co/exoxFRDb3h"
3,5,2016,16,1,1,0,1,0,0,0,"RT @OperationSLives: ""Moms.....You Would Never Endanger Another Mothers Child By Driving Drunk......Why Do It By Texting While Driving."""
3,5,2016,16,1,1,0,0,0,0,0,"RT @MosesMahianyu: The roads that were closed have been opened, so expect traffic to flow."
3,5,2016,16,0,1,0,1,0,0,0,RT @SteveKariukis: Juja Road Blocked.@RailaOdinga Visiting #HurumaTragedy
3,5,2016,15,58,1,0,1,0,0,0,RT @H_Ojay254: Police fire teargas &amp; beat people as Raila arrives in Huruma to console with the victims of #HurumaTragedy
3,5,2016,15,58,1,0,1,0,0,0,RT @NduatiPapichulo: mombasa rd backed up from Bellevue
3,5,2016,15,58,1,0,1,0,0,0,RT @drwattsn: jam ya ongata rongai starting at gems Cambridge school
3,5,2016,15,58,1,1,1,0,0,0,RT@EphyKabur:#ThikaRoad may as well as be used as irrigation canal.No effort has been made to restore it into a rd. https://t.co/sxF8GuOj3V
3,5,2016,15,57,1,1,1,0,0,0,"RT @FrancisMutegi: Juja Rd protests grind Forest, Pangani,Desai,Thika superhighway around Guru nanak and all surrounding rds to a halt"
3,5,2016,15,57,1,1,1,0,0,0,"RT @abdulqanyadow: ADVICE!Jam at Thika Road as from Utalii,Use exit 5 that passes Mathare Hospital. #Matatustrikepic.twitter.com/NcsXydb3uE"
3,5,2016,15,57,1,0,1,0,0,0,RT @eriknjoka: Ni Kubaya leo https://t.co/lPRaWyY0xT
3,5,2016,15,57,1,0,1,0,0,0,RT @bdih: No Movement in Eastleigh &gt;General Waruingi to town blocked   @myroadtraffic @asmali77 @Ahmedkadar1pic.twitter.com/XTMwbDrGIx
3,5,2016,15,57,1,0,1,0,0,0,RT @chrisHdee: out of town muranga rd  limuru rd busy where is @PoliceKE
3,5,2016,15,53,1,0,1,0,0,0,RT @Rnagila: #MatatuStrike juja road causing traffic all the way to jogoo rd #standstillpic.twitter.com/3BvRNlU6B4
3,5,2016,15,53,1,0,0,0,0,0,RT @jaykune: @Noordinsalaash globe round about https://t.co/09hclUqaKX
3,5,2016,15,53,1,0,1,0,0,0,"RT @wikizkogelo: MurangaRd,NgaraRd,DesaiRd &amp; ParkRd is very very busy,hakuna kuingia tao leo."
3,5,2016,15,53,1,0,1,0,0,0,RT @niely_maina: Hii ni ile siku house girls hupatiwa gari a drop mtoi shule...@ muthaiga moving real slow...mini mbaya huko mbele???
3,5,2016,15,53,1,1,0,0,0,0,RT @Paperboyrocks:  They closed up thika road again... Bullocks
3,5,2016,15,53,1,0,1,0,0,0,RT @njeshmunditoz: Everyone behaving badly on commercial  street industrial Area  @thejam984pic.twitter.com/Yj37kXqJ1T
3,5,2016,15,52,1,0,1,0,0,0,RT @kangalapatrick: Miguu imeganda  Niko superhighway
3,5,2016,15,52,1,0,1,0,0,0,RT @DANIEL29612803: @mwasjosken tumia choppa leo today Nairobi is like hell
3,5,2016,15,52,1,0,0,0,0,0,RT @kangalapatrick: The devil is a liar! This is evident by traffic quagmire in Nairobi. What is wrong if its not the devils work?
3,5,2016,15,52,1,0,1,0,0,0,RT @karimijustus: @SafeDrivingKE  that's the reason and its paralysing flow of traffic  But I dont have the full story yet
3,5,2016,15,52,1,0,1,0,0,0,RT @EvelyneOdongo: wooooi what's going on? Stuck at car and general from 1pm
3,5,2016,15,52,1,0,1,0,0,0,"RT @isaacgachema: If only our drivers were disciplened, traffic can't be a nightmare as it is in our society today."
3,5,2016,15,52,1,0,1,0,0,0,RT @patongure: rongai matatus overlapping as you approach rongai https://t.co/uONj5R1o4Z
3,5,2016,15,52,1,0,1,0,0,0,RT@veramungai:Traffic has built up from Globe Cinema roundabout from over and underpass on Murang'a rd.If u can look for an alternative rute
3,5,2016,15,51,1,1,1,0,0,0,RT @mosesngugi7: jam jam on thika Rd from Tom mboya all the way to pangani
3,5,2016,15,51,1,0,1,0,0,0,RT @KamauKiserian: forest rd at standstill. traffic aint moving.
3,5,2016,15,51,1,0,1,0,0,0,RT @angela_kerubo: I wonder if that was our governor overlapping on Magadi road just NOW GVN 034A?
3,5,2016,15,51,1,1,0,0,0,0,RT @DuncanWambugu: @KenyanTraffic what's going on? Mad jam on Thika road/pangani/forest roads?
3,5,2016,15,51,1,0,0,0,0,0,RT@DeejayKossby:Howz Juja Road now?? In the morning Matatus plying that route had blocked the road Due to Poor road conditions esp at Mlango
3,5,2016,15,51,1,0,1,0,0,0,RT @jared_makokha: @Kangemah oooh noo!! what happened there??? Hope they b ok
3,5,2016,15,51,1,0,1,0,0,0,All cars older than four years for fresh inspection https://t.co/L8HGB4UdOB via @BD_Africa
3,5,2016,15,51,1,1,1,0,0,0,RT @MombasaCGW: Thika Road PAMBA to PAMBA! as they say @KenyanTrafficpic.twitter.com/VusQVnQyhc
3,5,2016,15,50,1,1,1,0,0,0,RT @Noordinsalaash: lo!  Watu watumia ndege kufika CBD via thika road@ pipino.
3,5,2016,15,50,1,0,1,0,0,0,RT @angela_kerubo: @patongure Not just matatus! Private car drivers and governors. Law abiding citizens pole kwetu
3,5,2016,15,50,1,0,1,0,0,0,West Pokot Residents’ fury as officer crashes into two women https://t.co/2NusKIlHuC via @StandardKenya
3,5,2016,15,50,1,0,0,0,0,0,RT @KamauKiserian: @UKenyatta we cant get hme coz prezzo is passing by. do we hate power or love power.
3,5,2016,15,50,1,0,1,0,0,0,RT @LewisOnyuna: is there traffic along ngong road nijipange na power bank?
3,5,2016,15,50,1,0,1,0,0,0,"NTSA revokes 69 licenses, blames police for unqualified drivers https://t.co/WNvAT4GBff via @StandardKenya"
3,5,2016,15,50,1,0,1,0,0,1,"RT@nzivomulwa an accident as you approach taj mall from utawala bypass guys,lets be carefull out here,courtesy https://t.co/HmOd7Q8c81"
3,5,2016,15,49,1,0,0,0,0,0,RT @Stevo4Cesc: @MaggietheMezzo to town def not moving.. From town moving slowly.
3,5,2016,15,49,1,0,1,0,0,0,RT @tiimoh: All roads into and around westlands on a standstill. https://t.co/vbPJQ58HwW
3,5,2016,15,49,1,0,1,0,0,0,RT @DennisGathuita: avoid juja rd
3,5,2016,15,49,1,1,1,0,0,0,RT @kim_kikwai: how is Thika road into the city
3,5,2016,15,49,1,0,1,0,0,0,RT @Rnagila: Mira vehicle speeding through #Eastleigh man at the back oblivious of risks @NPSOfficial_KEpic.twitter.com/OasqIKt9cK
3,5,2016,15,48,1,0,1,0,0,0,RT @Cimarojay: this traffic on all conners.... eistleigh kariokor haisongi... vehicles at standstill
3,5,2016,15,48,1,0,1,0,0,0,"RT @MuthoniGitonga4: 15:17,jogoo road to town ,traffic is bad,starting at DC."
3,5,2016,15,48,1,1,1,0,0,0,"RT @Joebebi: would the Governor please do something about this colonial ""one vehicle at a time"" bridge in Thika? https://t.co/14Cq4pbV1O"
3,5,2016,15,48,1,0,1,0,0,0,RT @SafeDrivingKE: @karimijustus do you know what the #mapambano is about?
3,5,2016,15,48,1,0,1,0,0,0,RT @Mlaanoi: This contractors rushing to finish works at KEBS HQ today after Fridays downpour https://t.co/3BbcXwyBfj
3,5,2016,15,48,1,0,1,0,0,0,RT @Snjoroge: waiyaki way and forest road inbound and outbound. Do schools really have to open https://t.co/VIuRQDAGXJ
3,5,2016,15,48,1,0,1,0,0,0,"RT @WaaJahK: Ala...there was a strike...? Which route? ""@Mamas_devil:  @WaaJahK coz of the matatu strike it's all blocked"""
3,5,2016,15,48,1,0,1,0,0,0,RT @kasmall: cops turning guys from forest rd. Clumps of soil on road.  Avoid if you can
3,5,2016,15,48,1,0,0,0,0,0,RT @SafeDrivingKE: @Richie_Kits thats terrible.  these bodas dont even care for kids? ama as long its not their kids they give a damn?
3,5,2016,15,48,1,1,0,0,0,0,RT @KennStiffler: what is wrong with Thika Road. Its nightmare here.This is unacceptable. Been stuck at Muthaiga for 2hrs
3,5,2016,15,47,1,1,1,0,0,0,"RT @IamKochy: Thika road is at standstill, all the way from Ngara https://t.co/L9KKbWuIFe"
3,5,2016,15,47,1,0,1,0,0,0,"RT @BonnyKilonzo: @kim_kikwai Baaaaaad... from utalii to town, it a parking lot."
3,5,2016,15,47,1,0,1,0,0,1,"RT @susan_gee: Accident near tajj mall inbound, driver lucky to walk out alive,  haraka haraka haina barks https://t.co/tUBAZxNlRQ"
3,5,2016,15,47,1,1,0,0,0,0,RT @dt_enigma:  any other updates on Thika road ? Its slow but moving. https://t.co/iXxPAJxEK5
3,5,2016,15,47,1,0,1,0,0,0,RT @chegewamacharia: Murang'a road as it is. https://t.co/41dXzYyUMk
3,5,2016,15,47,1,1,1,0,0,0,RT @Mike1Official: Whats not happening  on thika road..  @KenyanTraffic
3,5,2016,15,47,1,0,1,0,0,0,RT @MutigaS: hii jam ni one in history juja kasarani etc....tutawahi fika wasee...
3,5,2016,15,47,1,0,0,0,0,0,RT @myk_LVB: The roads today! Terrible. PS if you're in you office and use PSV be ready to pay double. No PSV vehicles in the CBD
3,5,2016,15,47,1,1,1,0,0,0,RT @VenturesMush: Thika road inbound is hellish from survey to pangani more than 2hrs
3,5,2016,15,47,1,0,1,0,0,0,RT @ItsBikundo: hows Juja Rd
